,W10_b,W11_4,W11_1,W12_a,W13,W14_2,W7,W6_a,W5_a,G1_1,W2_1_b,W5_b,W6_b,W3_1_b,G3,G1_3,G1_2,W1_1,W2_1_a,W3_1_a,W1_2_b,W2_2_a,W2_2_b,W2_2_c,W3_2_a,W3_2_b,W3_2_c,W4_2_a,W4_2_b,W10_a,W9,W14_1,W15,G4_a,G2,W4_1_a,W12_b,G4_b,W11_3,W11_2,W1_2_a,W4_1_b,W8
2018-03-01 19:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8189.297,0.000,0.000,0.000,0.000,5508.023,3881.093,5580.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15084.974,4899.495,0.000,0.000,4407.728,0.000,0.000,0.000,0.000,0.000
2018-03-01 20:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7808.219,0.000,0.000,0.000,0.000,5257.123,3721.480,5338.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14561.901,4669.185,0.000,0.000,4181.748,0.000,0.000,0.000,0.000,0.000
2018-03-01 21:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7050.712,0.000,0.000,0.000,0.000,4756.918,3398.875,4856.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13487.635,4211.706,0.000,0.000,3735.961,0.000,0.000,0.000,0.000,0.000
2018-03-01 22:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6910.993,0.000,0.000,0.000,0.000,4667.071,3345.566,4772.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13318.864,4128.258,0.000,0.000,3653.380,0.000,0.000,0.000,0.000,0.000
2018-03-01 23:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7079.640,0.000,0.000,0.000,0.000,4781.567,3421.973,4879.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13597.249,4230.532,0.000,0.000,3747.708,0.000,0.000,0.000,0.000,0.000
2018-03-02 00:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6947.409,0.000,0.000,0.000,0.000,4696.758,3370.005,4796.972,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13435.389,4151.134,0.000,0.000,3667.433,0.000,0.000,0.000,0.000,0.000
2018-03-02 01:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6638.184,0.000,0.000,0.000,0.000,4494.204,3241.625,4601.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13014.977,3965.055,0.000,0.000,3484.100,0.000,0.000,0.000,0.000,0.000
2018-03-02 02:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6409.383,0.000,0.000,0.000,0.000,4344.310,3146.342,4457.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12704.850,3827.361,0.000,0.000,3348.855,0.000,0.000,0.000,0.000,0.000
2018-03-02 03:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6110.190,0.000,0.000,0.000,0.000,4146.279,3019.375,4267.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12288.458,3646.133,0.000,0.000,3172.128,0.000,0.000,0.000,0.000,0.000
2018-03-02 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5496.849,0.000,0.000,0.000,0.000,3740.411,2757.062,3876.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11410.739,3275.568,0.000,0.000,2811.784,0.000,0.000,0.000,0.000,0.000
2018-03-02 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4375.448,0.000,0.000,0.000,0.000,2997.167,2274.767,3160.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9790.606,2597.772,0.000,0.000,2153.867,0.000,0.000,0.000,0.000,0.000
2018-03-02 06:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4381.539,0.000,0.000,0.000,0.000,3003.348,2281.180,3165.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9823.821,2602.011,0.000,0.000,2155.512,0.000,0.000,0.000,0.000,0.000
2018-03-02 07:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4364.000,0.000,0.000,0.000,0.000,2991.160,2273.575,3155.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9797.815,2591.474,0.000,0.000,2146.790,0.000,0.000,0.000,0.000,0.000
2018-03-02 08:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4532.084,0.000,0.000,0.000,0.000,3096.537,2339.802,3276.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9904.211,2700.390,0.000,0.000,2277.322,0.000,0.000,0.000,0.000,0.000
2018-03-02 09:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5023.412,0.000,0.000,0.000,0.000,3424.083,2556.991,3608.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10520.635,3008.151,0.000,0.000,2589.518,0.000,0.000,0.000,0.000,0.000
2018-03-02 10:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6190.926,0.000,0.000,0.000,0.000,4204.450,3073.600,4384.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12103.224,3730.676,0.000,0.000,3305.882,0.000,0.000,0.000,0.000,0.000
2018-03-02 11:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7277.881,0.000,0.000,0.000,0.000,4916.824,3525.413,5067.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13627.060,4382.532,0.000,0.000,3941.739,0.000,0.000,0.000,0.000,0.000
2018-03-02 12:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8993.602,0.000,0.000,0.000,0.000,6043.395,4244.192,6153.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16013.826,5416.145,0.000,0.000,4951.447,0.000,0.000,0.000,0.000,0.000
2018-03-02 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10828.730,0.000,0.000,0.000,0.000,7234.991,4987.653,7286.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18573.350,6505.795,0.000,0.000,6007.260,0.000,0.000,0.000,0.000,0.000
2018-03-02 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10154.439,0.000,0.000,0.000,0.000,6796.312,4709.432,6847.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17720.195,6093.820,0.000,0.000,5596.799,0.000,0.000,0.000,0.000,0.000
2018-03-02 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10616.415,0.000,0.000,0.000,0.000,7084.222,4874.298,7106.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18396.666,6352.052,0.000,0.000,5844.830,0.000,0.000,0.000,0.000,0.000
2018-03-02 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11659.330,0.000,0.000,0.000,0.000,7627.996,5055.087,7498.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19780.046,6834.194,0.000,0.000,6335.077,0.000,0.000,0.000,0.000,0.000
2018-03-02 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9446.379,0.000,0.000,0.000,0.000,6251.840,4267.831,6242.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16706.956,5580.550,0.000,0.000,5108.077,0.000,0.000,0.000,0.000,0.000
2018-03-02 18:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7289.233,0.000,0.000,0.000,0.000,4871.025,3422.363,4938.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13721.056,4316.916,0.000,0.000,3859.204,0.000,0.000,0.000,0.000,0.000
2018-03-02 19:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5793.800,0.000,0.000,0.000,0.000,3885.050,2789.551,3990.344,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11592.419,3416.339,0.000,0.000,2980.367,0.000,0.000,0.000,0.000,0.000
2018-03-02 20:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5267.041,0.000,0.000,0.000,0.000,3540.453,2571.945,3659.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10869.965,3100.211,0.000,0.000,2669.151,0.000,0.000,0.000,0.000,0.000
2018-03-02 21:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4958.137,0.000,0.000,0.000,0.000,3339.174,2447.036,3468.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10460.643,2915.114,0.000,0.000,2485.886,0.000,0.000,0.000,0.000,0.000
2018-03-02 22:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4734.616,0.000,0.000,0.000,0.000,3195.581,2358.515,3331.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10172.678,2782.537,0.000,0.000,2353.761,0.000,0.000,0.000,0.000,0.000
2018-03-02 23:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4407.710,0.000,0.000,0.000,0.000,2981.707,2223.646,3128.191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9728.549,2586.645,0.000,0.000,2161.150,0.000,0.000,0.000,0.000,0.000
2018-03-03 00:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4535.573,0.000,0.000,0.000,0.000,3069.545,2284.574,3215.239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9944.547,2665.559,0.000,0.000,2235.296,0.000,0.000,0.000,0.000,0.000
2018-03-03 01:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4854.777,0.000,0.000,0.000,0.000,3285.374,2429.850,3423.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10443.393,2860.499,0.000,0.000,2420.515,0.000,0.000,0.000,0.000,0.000
2018-03-03 02:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4875.318,0.000,0.000,0.000,0.000,3302.583,2445.666,3440.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10502.697,2874.704,0.000,0.000,2431.030,0.000,0.000,0.000,0.000,0.000
2018-03-03 03:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4202.540,0.000,0.000,0.000,0.000,2857.971,2159.030,3014.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9539.808,2469.077,0.000,0.000,2036.525,0.000,0.000,0.000,0.000,0.000
2018-03-03 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3509.736,0.000,0.000,0.000,0.000,2400.588,1864.034,2574.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8548.648,2051.667,0.000,0.000,1630.331,0.000,0.000,0.000,0.000,0.000
2018-03-03 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3171.325,0.000,0.000,0.000,0.000,2178.973,1723.854,2361.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8077.948,1848.504,0.000,0.000,1430.839,0.000,0.000,0.000,0.000,0.000
2018-03-03 06:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2477.828,0.000,0.000,0.000,0.000,1706.450,1419.705,1906.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7053.506,1416.783,0.000,0.000,1010.110,0.000,0.000,0.000,0.000,0.000
2018-03-03 07:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2025.403,0.000,0.000,0.000,0.000,1371.219,1204.771,1584.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6329.476,1111.167,0.000,0.000,712.242,0.000,0.000,0.000,0.000,0.000
2018-03-03 08:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2261.423,0.000,0.000,0.000,0.000,1558.126,1326.308,1780.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6647.309,1291.359,0.000,0.000,905.003,0.000,0.000,0.000,0.000,0.000
2018-03-03 09:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2491.424,0.000,0.000,0.000,0.000,1730.914,1440.635,1959.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6951.741,1455.907,0.000,0.000,1074.928,0.000,0.000,0.000,0.000,0.000
2018-03-03 10:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2707.775,0.000,0.000,0.000,0.000,1869.468,1524.116,2087.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7256.508,1581.672,0.000,0.000,1195.805,0.000,0.000,0.000,0.000,0.000
2018-03-03 11:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2970.618,0.000,0.000,0.000,0.000,2041.689,1633.318,2250.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7639.769,1737.822,0.000,0.000,1346.289,0.000,0.000,0.000,0.000,0.000
2018-03-03 12:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3366.771,0.000,0.000,0.000,0.000,2305.909,1805.055,2504.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8230.711,1977.298,0.000,0.000,1576.564,0.000,0.000,0.000,0.000,0.000
2018-03-03 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3812.586,0.000,0.000,0.000,0.000,2604.050,2001.049,2790.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8896.383,2247.586,0.000,0.000,1836.242,0.000,0.000,0.000,0.000,0.000
2018-03-03 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4333.814,0.000,0.000,0.000,0.000,2947.578,2222.323,3120.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9637.270,2561.556,0.000,0.000,2141.994,0.000,0.000,0.000,0.000,0.000
2018-03-03 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4322.075,0.000,0.000,0.000,0.000,2941.969,2220.935,3114.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9641.804,2554.545,0.000,0.000,2132.114,0.000,0.000,0.000,0.000,0.000
2018-03-03 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4411.670,0.000,0.000,0.000,0.000,2992.980,2243.853,3153.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9787.780,2598.243,0.000,0.000,2173.017,0.000,0.000,0.000,0.000,0.000
2018-03-03 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4334.890,0.000,0.000,0.000,0.000,2956.021,2234.917,3121.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9746.106,2560.568,0.000,0.000,2127.954,0.000,0.000,0.000,0.000,0.000
2018-03-03 18:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4129.858,0.000,0.000,0.000,0.000,2828.213,2160.180,2998.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9502.514,2440.778,0.000,0.000,2004.317,0.000,0.000,0.000,0.000,0.000
2018-03-03 19:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3587.092,0.000,0.000,0.000,0.000,2470.090,1930.095,2653.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8733.907,2113.278,0.000,0.000,1684.402,0.000,0.000,0.000,0.000,0.000
2018-03-03 20:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3194.167,0.000,0.000,0.000,0.000,2211.478,1764.642,2404.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8182.788,1876.490,0.000,0.000,1452.292,0.000,0.000,0.000,0.000,0.000
2018-03-03 21:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2982.797,0.000,0.000,0.000,0.000,2073.836,1678.676,2271.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7899.738,1749.603,0.000,0.000,1325.934,0.000,0.000,0.000,0.000,0.000
2018-03-03 22:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2785.330,0.000,0.000,0.000,0.000,1945.381,1597.787,2147.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7635.896,1631.154,0.000,0.000,1208.142,0.000,0.000,0.000,0.000,0.000
2018-03-03 23:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2867.754,0.000,0.000,0.000,0.000,2001.983,1637.190,2201.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7777.919,1681.572,0.000,0.000,1254.443,0.000,0.000,0.000,0.000,0.000
2018-03-04 00:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2847.348,0.000,0.000,0.000,0.000,1989.594,1631.373,2190.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7766.532,1669.412,0.000,0.000,1240.624,0.000,0.000,0.000,0.000,0.000
2018-03-04 01:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2786.968,0.000,0.000,0.000,0.000,1951.646,1609.205,2153.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7698.338,1633.638,0.000,0.000,1203.349,0.000,0.000,0.000,0.000,0.000
2018-03-04 02:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2977.391,0.000,0.000,0.000,0.000,2080.671,1695.550,2276.715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7996.398,1749.917,0.000,0.000,1313.256,0.000,0.000,0.000,0.000,0.000
2018-03-04 03:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2948.473,0.000,0.000,0.000,0.000,2063.096,1686.109,2259.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7970.836,1733.062,0.000,0.000,1294.974,0.000,0.000,0.000,0.000,0.000
2018-03-04 04:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2904.389,0.000,0.000,0.000,0.000,2034.798,1669.504,2232.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7922.222,1706.369,0.000,0.000,1267.149,0.000,0.000,0.000,0.000,0.000
2018-03-04 05:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3077.720,0.000,0.000,0.000,0.000,2152.036,1747.621,2344.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8190.724,1812.306,0.000,0.000,1367.811,0.000,0.000,0.000,0.000,0.000
2018-03-04 06:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2832.390,0.000,0.000,0.000,0.000,1986.634,1641.385,2185.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7835.638,1661.081,0.000,0.000,1219.989,0.000,0.000,0.000,0.000,0.000
2018-03-04 07:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2496.083,0.000,0.000,0.000,0.000,1741.871,1482.921,1949.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7301.778,1437.952,0.000,0.000,1003.114,0.000,0.000,0.000,0.000,0.000
2018-03-04 08:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2400.634,0.000,0.000,0.000,0.000,1669.436,1433.926,1881.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7130.511,1373.620,0.000,0.000,943.168,0.000,0.000,0.000,0.000,0.000
2018-03-04 09:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2499.341,0.000,0.000,0.000,0.000,1743.188,1476.701,1954.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7259.103,1444.688,0.000,0.000,1018.221,0.000,0.000,0.000,0.000,0.000
2018-03-04 10:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2943.121,0.000,0.000,0.000,0.000,2055.661,1677.290,2256.952,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7925.283,1731.109,0.000,0.000,1299.141,0.000,0.000,0.000,0.000,0.000
2018-03-04 11:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3539.296,0.000,0.000,0.000,0.000,2451.200,1933.977,2637.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8787.185,2091.787,0.000,0.000,1649.306,0.000,0.000,0.000,0.000,0.000
2018-03-04 12:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4402.766,0.000,0.000,0.000,0.000,3023.978,2306.266,3189.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10040.426,2613.780,0.000,0.000,2155.643,0.000,0.000,0.000,0.000,0.000
2018-03-04 13:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5547.849,0.000,0.000,0.000,0.000,3780.211,2794.256,3919.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11673.497,3305.182,0.000,0.000,2830.061,0.000,0.000,0.000,0.000,0.000
2018-03-04 14:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6741.983,0.000,0.000,0.000,0.000,4554.674,3278.284,4663.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13294.864,4018.117,0.000,0.000,3532.382,0.000,0.000,0.000,0.000,0.000
2018-03-04 15:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7269.663,0.000,0.000,0.000,0.000,4898.404,3493.078,4986.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14049.083,4330.013,0.000,0.000,3834.425,0.000,0.000,0.000,0.000,0.000
2018-03-04 16:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7218.398,0.000,0.000,0.000,0.000,4879.209,3495.910,4971.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14042.127,4308.412,0.000,0.000,3807.187,0.000,0.000,0.000,0.000,0.000
2018-03-04 17:00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6711.400,0.000,0.000,0.000,0.000,4551.377,3290.918,4654.703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13354.398,4005.918,0.000,0.000,3508.004,0.000,0.000,0.000,0.000,0.000
